,image_path,image_height,image_width,crop_path,cluster,class,class_s,score,score_s,x,y,xx,xy,exemplar,cluster_batch,HDBSCAN_probability
130,/Users/dcline/Dropbox/code/ai/sdcat/data/2460582.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460582.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000010_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
131,/Users/dcline/Dropbox/code/ai/sdcat/data/2460584.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460584.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000012_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
132,/Users/dcline/Dropbox/code/ai/sdcat/data/2460586.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460586.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
133,/Users/dcline/Dropbox/code/ai/sdcat/data/2460587.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460587.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
134,/Users/dcline/Dropbox/code/ai/sdcat/data/2460588.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460588.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000014_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
135,/Users/dcline/Dropbox/code/ai/sdcat/data/2460589.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460589.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000013_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
136,/Users/dcline/Dropbox/code/ai/sdcat/data/2460590.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460590.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000013_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
137,/Users/dcline/Dropbox/code/ai/sdcat/data/2460591.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460591.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
138,/Users/dcline/Dropbox/code/ai/sdcat/data/2460592.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460592.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000015_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
139,/Users/dcline/Dropbox/code/ai/sdcat/data/2460593.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460593.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000014_3221d706-d0d0-47cb-85e8-dbbb0162e225,0.9051635111876076
140,/Users/dcline/Dropbox/code/ai/sdcat/data/2460594.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460594.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
141,/Users/dcline/Dropbox/code/ai/sdcat/data/2460595.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460595.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000009_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
142,/Users/dcline/Dropbox/code/ai/sdcat/data/2460596.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460596.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
143,/Users/dcline/Dropbox/code/ai/sdcat/data/2460597.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460597.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
144,/Users/dcline/Dropbox/code/ai/sdcat/data/2460598.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460598.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
145,/Users/dcline/Dropbox/code/ai/sdcat/data/2460602.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460602.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000007_3221d706-d0d0-47cb-85e8-dbbb0162e225,0.7940620648498111
146,/Users/dcline/Dropbox/code/ai/sdcat/data/2460603.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460603.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
147,/Users/dcline/Dropbox/code/ai/sdcat/data/2460604.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460604.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000004_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
148,/Users/dcline/Dropbox/code/ai/sdcat/data/2460605.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460605.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000004_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
149,/Users/dcline/Dropbox/code/ai/sdcat/data/2460606.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460606.png,-1,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
150,/Users/dcline/Dropbox/code/ai/sdcat/data/2460607.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460607.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000007_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
151,/Users/dcline/Dropbox/code/ai/sdcat/data/2460608.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460608.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
152,/Users/dcline/Dropbox/code/ai/sdcat/data/2460609.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460609.png,-1,Batray,Shark,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
153,/Users/dcline/Dropbox/code/ai/sdcat/data/2460610.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460610.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
154,/Users/dcline/Dropbox/code/ai/sdcat/data/2460611.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460611.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
155,/Users/dcline/Dropbox/code/ai/sdcat/data/2460612.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460612.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
156,/Users/dcline/Dropbox/code/ai/sdcat/data/2460613.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460613.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
157,/Users/dcline/Dropbox/code/ai/sdcat/data/2460614.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460614.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000006_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
158,/Users/dcline/Dropbox/code/ai/sdcat/data/2460615.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460615.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000006_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
159,/Users/dcline/Dropbox/code/ai/sdcat/data/2460616.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460616.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000008_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
160,/Users/dcline/Dropbox/code/ai/sdcat/data/2460618.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460618.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
161,/Users/dcline/Dropbox/code/ai/sdcat/data/2460619.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460619.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
162,/Users/dcline/Dropbox/code/ai/sdcat/data/2460620.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460620.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
163,/Users/dcline/Dropbox/code/ai/sdcat/data/2460621.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460621.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
164,/Users/dcline/Dropbox/code/ai/sdcat/data/2460622.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460622.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
165,/Users/dcline/Dropbox/code/ai/sdcat/data/2460623.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460623.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000000_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
166,/Users/dcline/Dropbox/code/ai/sdcat/data/2460624.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460624.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000007_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
167,/Users/dcline/Dropbox/code/ai/sdcat/data/2460625.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460625.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
168,/Users/dcline/Dropbox/code/ai/sdcat/data/2460628.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460628.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
169,/Users/dcline/Dropbox/code/ai/sdcat/data/2460629.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460629.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000008_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
170,/Users/dcline/Dropbox/code/ai/sdcat/data/2460630.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460630.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000000_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
171,/Users/dcline/Dropbox/code/ai/sdcat/data/2460631.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460631.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
172,/Users/dcline/Dropbox/code/ai/sdcat/data/2460632.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460632.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000005_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
173,/Users/dcline/Dropbox/code/ai/sdcat/data/2460633.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460633.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
174,/Users/dcline/Dropbox/code/ai/sdcat/data/2460634.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460634.png,-1,Batray,Egregia,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
175,/Users/dcline/Dropbox/code/ai/sdcat/data/2460635.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460635.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000005_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
176,/Users/dcline/Dropbox/code/ai/sdcat/data/2460636.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460636.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000002_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
177,/Users/dcline/Dropbox/code/ai/sdcat/data/2460637.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460637.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000002_3221d706-d0d0-47cb-85e8-dbbb0162e225,0.6576312401659276
178,/Users/dcline/Dropbox/code/ai/sdcat/data/2460638.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460638.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
179,/Users/dcline/Dropbox/code/ai/sdcat/data/2460639.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460639.png,-1,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
180,/Users/dcline/Dropbox/code/ai/sdcat/data/2460641.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460641.png,-1,Batray,Shark,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
181,/Users/dcline/Dropbox/code/ai/sdcat/data/2460642.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460642.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
182,/Users/dcline/Dropbox/code/ai/sdcat/data/2460643.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460643.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
183,/Users/dcline/Dropbox/code/ai/sdcat/data/2460644.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460644.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
184,/Users/dcline/Dropbox/code/ai/sdcat/data/2460645.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460645.png,2,Batray,Egregia,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000002_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
185,/Users/dcline/Dropbox/code/ai/sdcat/data/2460646.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460646.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000001_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
186,/Users/dcline/Dropbox/code/ai/sdcat/data/2460647.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460647.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
187,/Users/dcline/Dropbox/code/ai/sdcat/data/2460648.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460648.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
188,/Users/dcline/Dropbox/code/ai/sdcat/data/2460649.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460649.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000001_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
189,/Users/dcline/Dropbox/code/ai/sdcat/data/2460650.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460650.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
190,/Users/dcline/Dropbox/code/ai/sdcat/data/2460651.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460651.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000001_3221d706-d0d0-47cb-85e8-dbbb0162e225,0.9510027620991954
191,/Users/dcline/Dropbox/code/ai/sdcat/data/2460652.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460652.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
192,/Users/dcline/Dropbox/code/ai/sdcat/data/2460654.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460654.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
193,/Users/dcline/Dropbox/code/ai/sdcat/data/2460656.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460656.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000011_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
194,/Users/dcline/Dropbox/code/ai/sdcat/data/2460660.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460660.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
195,/Users/dcline/Dropbox/code/ai/sdcat/data/2460661.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460661.png,-1,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
196,/Users/dcline/Dropbox/code/ai/sdcat/data/2460662.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460662.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
197,/Users/dcline/Dropbox/code/ai/sdcat/data/2460663.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460663.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000100000011_3221d706-d0d0-47cb-85e8-dbbb0162e225,1.0
198,/Users/dcline/Dropbox/code/ai/sdcat/data/2460665.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460665.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
199,/Users/dcline/Dropbox/code/ai/sdcat/data/2460666.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460666.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
200,/Users/dcline/Dropbox/code/ai/sdcat/data/2460669.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460669.png,2,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000007_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,1.0
201,/Users/dcline/Dropbox/code/ai/sdcat/data/2460670.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460670.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000013_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,0.8193102718153666
202,/Users/dcline/Dropbox/code/ai/sdcat/data/2460671.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460671.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000014_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,1.0
203,/Users/dcline/Dropbox/code/ai/sdcat/data/2460672.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460672.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000007_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,1.0
204,/Users/dcline/Dropbox/code/ai/sdcat/data/2460673.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460673.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000014_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,1.0
205,/Users/dcline/Dropbox/code/ai/sdcat/data/2460674.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460674.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
206,/Users/dcline/Dropbox/code/ai/sdcat/data/2460675.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460675.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
207,/Users/dcline/Dropbox/code/ai/sdcat/data/2460676.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460676.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000013_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,0.8815605866438844
208,/Users/dcline/Dropbox/code/ai/sdcat/data/2460677.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460677.png,-1,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
209,/Users/dcline/Dropbox/code/ai/sdcat/data/2460678.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460678.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
210,/Users/dcline/Dropbox/code/ai/sdcat/data/2460679.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460679.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
211,/Users/dcline/Dropbox/code/ai/sdcat/data/2460680.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460680.png,-1,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
212,/Users/dcline/Dropbox/code/ai/sdcat/data/2460681.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460681.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000003_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,1.0
213,/Users/dcline/Dropbox/code/ai/sdcat/data/2460682.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460682.png,-1,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
214,/Users/dcline/Dropbox/code/ai/sdcat/data/2460688.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460688.png,-1,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
215,/Users/dcline/Dropbox/code/ai/sdcat/data/2460689.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460689.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000003_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,1.0
216,/Users/dcline/Dropbox/code/ai/sdcat/data/2460690.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460690.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
217,/Users/dcline/Dropbox/code/ai/sdcat/data/2460691.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460691.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
218,/Users/dcline/Dropbox/code/ai/sdcat/data/2460704.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460704.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
219,/Users/dcline/Dropbox/code/ai/sdcat/data/2460705.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460705.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
220,/Users/dcline/Dropbox/code/ai/sdcat/data/2460706.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460706.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
221,/Users/dcline/Dropbox/code/ai/sdcat/data/2460708.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460708.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
222,/Users/dcline/Dropbox/code/ai/sdcat/data/2460711.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460711.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000008_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,0.928461036507882
223,/Users/dcline/Dropbox/code/ai/sdcat/data/2460712.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460712.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000006_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,1.0
224,/Users/dcline/Dropbox/code/ai/sdcat/data/2460713.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460713.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
225,/Users/dcline/Dropbox/code/ai/sdcat/data/2460714.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460714.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
226,/Users/dcline/Dropbox/code/ai/sdcat/data/2460715.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460715.png,-1,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
227,/Users/dcline/Dropbox/code/ai/sdcat/data/2460716.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460716.png,2,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000012_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,0.734765071405211
228,/Users/dcline/Dropbox/code/ai/sdcat/data/2460717.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460717.png,2,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,0000000200000008_0ee06ae3-bd3e-456f-aee0-68a3a889de6f,1.0
229,/Users/dcline/Dropbox/code/ai/sdcat/data/2460718.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460718.png,-1,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
230,/Users/dcline/Dropbox/code/ai/sdcat/data/2460719.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460719.png,-1,Batray,Kelp,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
231,/Users/dcline/Dropbox/code/ai/sdcat/data/2460720.jpg,224,224,/Users/dcline/Dropbox/code/ai/sdcat/data_cluster/crops/2460720.png,-1,Batray,Wave,1.0,0.0,0.0,0.0,1.0,1.0,0,-1,0.0
